city_name,city_country_code,city_id,city_lat,city_lng,city_max_temp,city_humidity,city_cloud_cover,city_wind_speed,record_dt
North Platte,US,5697939,41.12,-100.77,41.0,86,90,11.41,1524275580
Dingzhou,CN,1812728,38.51,115.0,66.2,93,90,6.71,1524276000
Kodiak,US,4407665,39.95,-94.76,57.2,30,1,6.93,1524275580
Gazli,UZ,1513990,40.13,63.45,56.47,48,0,14.45,1524278460
Samarkand,UZ,1216265,39.65,66.98,48.2,70,0,6.93,1524276000
Alboraya,ES,2522203,39.5,-0.35,53.6,87,20,3.36,1524276000
Dandong,CN,2037886,40.12,124.37,62.32,56,0,7.74,1524278460
Seydi,TM,1218420,39.48,62.91,58.72,48,0,17.2,1524278461
Yarmouth,CA,6185217,43.84,-66.12,35.6,93,5,6.93,1524276000
Sorrento,IT,3166350,40.63,14.37,62.6,67,0,1.12,1524277200
Fengzhen,CN,2037391,40.43,113.15,58.09,86,88,9.31,1524278461
Fengcheng,CN,2037411,40.45,124.07,62.32,56,0,7.74,1524278461
Panjakent,TJ,1220798,39.5,67.61,48.2,70,0,6.93,1524276000
Alghero,IT,3183284,40.56,8.32,50.0,100,0,1.12,1524277200
Butler,US,4918595,41.43,-84.87,48.2,60,1,8.25,1524276900
Hazorasp,UZ,1513957,41.32,61.08,53.6,50,0,13.87,1524276000
Linjiang,CN,2036069,41.81,126.91,66.19,50,12,5.61,1524278523
Tarancon,ES,3108317,40.01,-3.01,53.6,71,0,4.7,1524276000
Urbana,US,4914570,40.11,-88.21,50.0,36,1,5.82,1524276900
Dongsheng,CN,1788268,29.72,112.52,72.04,96,88,16.98,1524278523
Kuandian,CN,2036283,40.73,124.78,61.6,60,0,7.29,1524278523
Shitanjing,CN,1794971,39.23,106.34,63.22,38,80,3.33,1524278523
Payson,US,5779548,40.04,-111.73,55.4,58,75,3.36,1524276900
Greeley,US,5577592,40.42,-104.71,44.6,86,90,16.11,1524276780
Sitka,US,4267710,37.17,-99.65,49.99,93,92,6.06,1524278524
Muscatine,US,4868404,41.42,-91.04,51.8,34,1,7.81,1524276900
Arcata,US,5558953,40.87,-124.08,55.4,71,1,16.11,1524275700
Lagoa,PT,2267254,37.14,-8.45,59.0,93,20,13.87,1524277800
Jinchang,CN,1805733,38.52,102.19,56.02,59,0,3.49,1524278526
Balkanabat,TM,161616,39.51,54.36,54.22,47,88,2.71,1524278526
Eureka,US,5563397,40.8,-124.16,55.4,71,1,16.11,1524275700
Winnemucca,US,5710360,40.97,-117.74,64.4,17,1,2.37,1524275760
Peniche,PT,2264923,39.36,-9.38,59.0,93,20,3.36,1524277800
Durusu,TR,301431,37.53,40.83,53.6,93,0,3.36,1524275400
Kastamonu,TR,743882,41.38,33.78,39.2,100,75,4.7,1524275400
Peqin,AL,3184497,41.05,19.75,51.8,76,0,1.12,1524277200
Siniscola,IT,3166509,40.57,9.69,59.0,82,0,12.75,1524277200
Olean,US,5129780,42.08,-78.43,33.8,86,1,3.56,1524276900
Twin Falls,US,5610810,42.57,-114.46,60.8,30,1,14.99,1524275580
Provideniya,RU,4031574,64.42,-173.23,25.42,100,0,20.67,1524278528
Centerville,US,5772654,40.92,-111.87,60.8,43,1,4.7,1524276900
Maryville,US,5056172,40.35,-94.87,57.2,35,1,4.7,1524276900
Charlestown,US,5221384,41.38,-71.64,46.4,48,1,5.82,1524276900
Gazojak,TM,1514792,41.19,61.4,57.82,51,0,15.64,1524278529
Bethel,US,5880568,60.79,-161.76,41.0,44,90,12.75,1524275580
Muros,ES,3115824,42.77,-9.06,57.2,76,0,6.93,1524277800
Shunyi,CN,2034754,40.13,116.65,62.6,93,75,2.24,1524276000
Sanary-sur-Mer,FR,2976258,43.12,5.8,60.8,63,0,5.82,1524277800
Tomino,ES,3108000,41.99,-8.76,64.4,55,0,1.12,1524277800
Dongling,CN,1804979,32.28,121.37,68.98,74,92,16.2,1524278531
Zhanaozen,KZ,607610,43.35,52.85,51.52,69,92,9.93,1524278260
Rawlins,US,5836068,41.79,-107.24,33.8,100,92,14.9,1524277020
Makhinjauri,GE,613125,41.67,41.69,50.0,87,75,8.05,1524276000
Bowling Green,US,4285268,36.99,-86.44,55.4,51,1,3.36,1524276900
Aspindza,GE,615660,41.57,43.25,30.1,84,88,2.48,1524278532
Akdepe,TM,601551,42.05,59.39,55.4,43,0,6.93,1524276000
Grafton,US,5059419,48.41,-97.41,46.4,49,1,5.82,1524276900
Bafra,TR,751335,41.57,35.91,51.8,81,75,14.99,1524275400
Dubuque,US,4854529,42.5,-90.66,51.8,40,1,3.36,1524276900
Batavia,US,5108093,43.0,-78.19,39.2,55,1,9.17,1524275640
Zhangjiakou,CN,2033196,40.77,114.88,55.75,100,100,6.35,1524278533
Kuryk,KZ,609919,43.18,51.68,52.06,86,88,12.88,1524278533
Yankton,US,5233053,42.87,-97.4,46.4,75,1,10.29,1524275760
Preobrazheniye,RU,2017658,42.9,133.91,67.99,43,0,6.4,1524278534
Coos Bay,US,5720495,43.37,-124.22,51.8,76,1,8.05,1524276900
Verkhniy Fiagdon,RU,475003,42.83,44.31,19.93,100,44,1.88,1524278594
Hovd,MN,1516048,48.01,91.64,41.62,40,0,4.27,1524278594
Jiayuguan,CN,1280957,39.77,98.29,46.93,85,0,8.03,1524278595
Balaguer,ES,3128978,41.79,0.81,45.67,83,0,3.38,1524278436
Chifeng,CN,2038067,42.27,118.96,48.82,100,92,9.93,1524278595
Narbonne,FR,6453642,43.18,3.0,53.6,87,0,1.21,1524277800
Beyneu,KZ,610298,45.32,55.19,48.82,85,56,3.11,1524278595
Port Hardy,CA,6111862,50.7,-127.42,48.2,76,90,17.22,1524276000
North Bend,US,5742974,43.41,-124.22,51.8,76,1,8.05,1524276900
Torrington,US,5841207,42.06,-104.18,37.4,100,90,11.41,1524277200
Zharkent,KZ,1520253,44.17,80.0,42.07,59,64,1.81,1524278597
Rupert,US,5606000,42.62,-113.68,60.8,33,1,10.29,1524275580
Watertown,US,5232741,44.9,-97.12,42.8,81,1,5.82,1524276900
Erenhot,CN,2037485,43.65,111.97,48.91,61,48,15.35,1524278597
Redmond,US,5808079,47.67,-122.12,57.2,44,90,6.93,1524276900
Beipiao,CN,2038342,41.8,120.76,58.72,90,100,9.6,1524278597
Bermeo,ES,3128174,43.42,-2.72,66.2,52,0,6.93,1524277800
Kurdzhinovo,RU,538879,43.99,40.96,30.73,96,76,1.32,1524278598
Uhlove,UA,690820,44.82,33.6,46.39,94,0,8.86,1524278598
Burton,US,4987482,43.0,-83.62,46.4,56,1,4.61,1524276960
Tongliao,CN,2034400,43.61,122.27,49.99,87,92,19.89,1524278599
Shihezi,CN,1529195,44.3,86.03,57.73,32,32,4.0,1524278599
Marshall,US,4243951,39.39,-87.69,51.8,39,1,5.82,1524276900
Yuzhno-Kurilsk,RU,2119447,44.03,145.86,45.85,76,88,13.89,1524278599
Yining,CN,1786538,29.04,114.56,76.72,74,88,6.24,1524278600
Worthington,US,5053460,43.62,-95.6,39.2,79,90,3.36,1524277320
Jackson,US,4632595,35.61,-88.82,59.0,33,1,4.7,1524276900
Comacchio,IT,3178245,44.7,12.18,53.41,83,0,3.83,1524278600
Marystown,CA,6067472,47.17,-55.16,35.32,99,80,20.45,1524278601
Sudak,UA,692315,44.85,34.97,45.49,97,0,5.79,1524278601
Praia da Vitoria,PT,3372760,38.73,-27.07,60.8,93,75,12.28,1524276000
Sarlat-la-Caneda,FR,2976007,44.89,1.22,50.0,81,0,2.24,1524277800
Chernigovka,RU,2025489,44.34,132.57,57.91,77,88,13.78,1524278601
Wingham,CA,6183141,43.89,-81.31,22.54,75,0,3.49,1524278602
Southampton,CA,5883906,44.49,-81.38,30.2,74,5,4.7,1524276000
Otradnoye,RU,513898,59.77,30.8,46.4,87,40,4.47,1524276000
Georgiyevka,KZ,1524243,43.04,74.71,49.09,60,0,2.82,1524278602
Darhan,MN,2031964,49.49,105.92,38.29,100,92,10.42,1524278602
Zaozerne,UA,702421,51.37,23.94,47.47,74,0,13.56,1524278603
Weiser,US,5611730,44.25,-116.97,69.8,21,1,4.7,1524275580
Sturlic,BA,3189602,45.06,15.78,44.41,77,0,2.21,1524278603
Shieli,KZ,1524801,44.18,66.74,55.03,49,12,6.51,1524278603
Yoichi,JP,2129218,43.19,140.77,56.92,69,0,14.9,1524278604
Pierre,US,5767918,44.37,-100.35,42.8,93,90,12.75,1524275580
Zhanakorgan,KZ,1517323,43.91,67.25,54.67,47,0,11.27,1524278328
Movileni,RO,677697,45.4,27.97,48.2,76,92,11.41,1524277800
Terney,RU,2015352,45.05,136.61,53.86,68,24,9.64,1524278664
Bosanska Dubica,BA,3203657,45.18,16.81,44.6,87,0,4.7,1524277800
Villaviciosa,ES,3104707,43.48,-5.43,53.6,100,90,5.82,1524277800
Kulevcha,UA,705442,46.03,29.93,48.01,76,32,8.37,1524278665
Ucluelet,CA,6171633,48.94,-125.55,37.48,100,92,2.55,1524278665
Mishan,CN,2035746,45.55,131.88,49.99,86,92,11.77,1524278665
Baruun-Urt,MN,2032614,46.68,113.28,43.96,34,56,14.34,1524278666
Yurovka,RU,466314,45.11,37.42,42.8,93,8,4.47,1524276000
Newport,US,5223593,41.49,-71.31,46.4,45,90,12.75,1524276900
Astoria,US,5711847,46.19,-123.83,51.8,71,90,9.17,1524275700
La Rochelle,FR,3006787,46.16,-1.15,59.0,77,0,6.93,1524277800
Moron,MN,2029947,47.38,110.32,42.97,40,88,10.31,1524278667
Parry Sound,CA,6098747,45.34,-80.04,23.89,85,0,1.81,1524278667
Cornwall,CA,5928065,45.02,-74.73,39.2,69,90,4.7,1524276900
Krasne,UA,704277,49.91,24.61,41.0,86,0,4.47,1524276000
Novikovo,RU,487928,51.15,37.89,37.75,86,0,8.59,1524278668
Belgrade,US,5639364,45.77,-111.18,57.2,35,1,8.05,1524276900
Dneprovskaya,RU,565892,45.62,38.81,49.27,82,68,7.92,1524278668
Huanan,CN,2036753,46.24,130.56,48.64,70,92,10.54,1524278668
Baijiantan,CN,1529626,45.63,85.18,54.04,49,0,8.41,1524278668
Primorsko-Akhtarsk,RU,505259,46.05,38.18,50.17,96,0,11.65,1524278669
Zalalovo,HU,3042617,46.85,16.59,51.16,75,0,5.61,1524278669
Plaster Rock,CA,7290171,46.91,-67.4,37.4,64,90,10.29,1524275760
Svetlaya,RU,2015852,46.54,138.33,51.25,65,24,7.92,1524278669
Bismarck,US,5688025,46.81,-100.78,51.8,61,20,12.75,1524276900
Harkany,HU,3051718,45.85,18.24,44.6,75,0,5.82,1524277800
Bay Roberts,CA,5895424,47.58,-53.28,33.8,91,75,21.92,1524276000
Hailar,CN,2037078,49.2,119.7,44.14,47,44,11.43,1524278599
Moscow,US,5601538,46.73,-117.0,64.4,44,1,4.7,1524275760
Altay,CN,1529651,47.83,88.13,34.06,67,0,3.04,1524278670
Kurilsk,RU,2123979,45.23,147.88,42.16,92,92,7.25,1524278671
Biharia,RO,671768,47.15,21.92,42.8,81,0,5.82,1524277800
Gorban,RO,676920,46.88,28.08,46.4,75,0,3.36,1524277800
Quimper,FR,2984701,48.0,-4.1,57.2,82,0,4.7,1524277800
Vostok,RU,2013279,46.45,135.83,48.64,100,100,5.01,1524278672
Cervo,ES,3125287,43.67,-7.41,55.93,95,8,3.49,1524278672
Cholet,FR,3025053,47.06,-0.88,60.8,72,0,5.82,1524277800
Cloquet,US,5021632,46.72,-92.46,48.2,36,1,4.7,1524278100
Carquefou,FR,3028535,47.3,-1.49,60.8,77,0,2.24,1524277800
Orhei,MD,617638,47.39,28.83,46.4,65,0,3.38,1524277800
Saint-Michel-des-Saints,CA,6138802,46.68,-73.92,31.09,72,32,7.85,1524278673
Englehart,CA,5948844,47.82,-79.87,35.6,43,1,5.82,1524276000
Marquette,US,5000947,46.54,-87.4,44.6,30,1,4.7,1524277080
Chapleau,CA,5919915,47.85,-83.4,23.89,76,0,1.88,1524278673
Taikang,CN,2034600,46.86,124.44,53.14,58,0,14.41,1524278674
Zaysan,KZ,1517060,47.47,84.87,45.85,58,0,1.59,1524278674
Kurchum,KZ,1521762,48.57,83.65,43.69,87,0,3.71,1524278674
Liezen,AT,2772480,47.57,14.24,34.78,81,0,1.99,1524278674
Cheney,US,5789856,47.49,-117.58,60.8,61,1,6.93,1524275880
Balkhash,KZ,1525798,46.84,74.98,45.4,82,0,11.39,1524278675
Shelton,US,5810176,47.22,-123.1,57.2,54,75,3.83,1524278100
Clermont,CA,6945986,47.69,-70.23,34.69,90,48,8.25,1524278735
Dingle,IE,2964782,52.14,-10.27,45.31,100,0,6.91,1524278735
Manzhouli,CN,2035836,49.6,117.43,45.04,33,48,6.51,1524278736
Atikokan,CA,5888001,48.76,-91.62,35.86,69,68,3.22,1524278736
Epinal,FR,3020035,48.18,6.45,57.2,93,0,3.36,1524277800
Ripiceni,RO,668849,47.95,27.13,46.4,70,0,11.41,1524277800
Osoyoos,CA,6094665,49.03,-119.47,64.4,38,90,10.29,1524276000
Shubarkuduk,KZ,608271,49.15,56.49,46.39,100,88,12.1,1524278737
Babstovo,RU,2027277,48.12,132.48,55.57,35,44,11.65,1524278737
Ulaangom,MN,1515029,49.98,92.07,33.52,71,0,2.89,1524278737
Murdochville,CA,6943820,48.96,-65.49,28.66,75,88,12.1,1524278737
Abay,KZ,1526970,49.63,72.87,44.6,65,0,15.66,1524276000
Erzin,RU,1506938,50.26,95.16,37.03,39,0,3.27,1524278738
Killarney,CA,5991907,49.18,-99.66,44.6,70,1,10.29,1524276900
Cap-aux-Meules,CA,5915327,47.38,-61.86,30.2,92,75,17.22,1524276000
Milyutinskaya,RU,526504,48.63,41.67,40.72,90,0,9.53,1524278738
Erdenet,MN,2031405,49.03,104.04,40.18,77,80,3.6,1524278738
Riviere-au-Renard,CA,6943832,49.0,-64.4,32.0,97,90,5.82,1524276000
Zhezkazgan,KZ,1516589,47.8,67.71,48.2,49,90,20.13,1524276000
Aktash,RU,1511997,50.31,87.6,26.59,71,0,2.55,1524278739
Bulgan,MN,2032201,48.81,103.53,42.97,73,48,3.89,1524278739
Atasu,KZ,1526041,48.68,71.64,46.57,67,20,14.29,1524278740
Dubovka,RU,564654,49.06,44.83,42.8,87,75,11.18,1524276000
Melita,CA,6071900,49.27,-100.98,38.92,72,0,10.54,1524278740
Les Escoumins,CA,6955478,48.35,-69.4,31.0,77,36,6.58,1524278740
Albanel,CA,5883074,48.88,-72.44,37.4,55,90,14.99,1524276000
Hope,CA,5976783,49.38,-121.43,50.0,87,90,3.36,1524276000
Penzance,GB,2640377,50.12,-5.53,48.2,76,0,10.29,1524275400
Steinbach,CA,6156102,49.53,-96.69,50.0,53,20,13.87,1524276000
Ayagoz,KZ,1525988,47.96,80.43,44.86,51,0,4.34,1524278741
Dombarovskiy,RU,565407,50.76,59.54,47.02,99,76,11.95,1524278741
Trier,DE,2821164,49.76,6.64,62.6,63,12,11.41,1524277200
Raymond,CA,6117675,49.47,-112.67,53.6,40,75,9.17,1524276000
Krasnokamensk,RU,2021618,50.1,118.04,45.31,40,24,4.27,1524278742
Matagami,CA,6067747,49.76,-77.63,26.6,68,1,8.05,1524276000
Bonavista,CA,5905393,48.65,-53.11,34.51,91,36,15.12,1524278742
Souris,CA,6151455,46.36,-62.25,30.2,86,90,8.05,1524276000
Oktyabrskiy,RU,515873,55.61,37.97,48.2,78,0,6.71,1524276000
Dobronin,CZ,3077001,49.48,15.65,57.2,81,0,6.93,1524276000
Thunder Bay,CA,6166142,48.41,-89.26,39.2,55,75,2.24,1524276000
Bodmin,GB,2655273,50.47,-4.72,48.2,76,0,10.29,1524275400
Nelson,CA,6086871,49.49,-117.29,60.8,36,75,4.7,1524276000
Derzhavinsk,KZ,1524606,51.1,66.31,51.07,82,92,13.96,1524278744
Neepawa,CA,6086673,50.23,-99.46,46.4,61,20,9.17,1524276000
Khromtau,KZ,609404,50.26,58.44,46.39,100,68,13.62,1524278744
Lyubar,UA,702486,49.92,27.76,41.8,90,0,8.52,1524278744
Bow Island,CA,5906757,49.87,-111.38,59.0,26,90,4.7,1524276000
Maintal,DE,2874230,50.14,8.84,51.8,93,0,2.24,1524277200
Aleksandrov Gay,RU,583345,50.14,48.57,38.2,89,12,17.2,1524278805
Caronport,CA,5917430,50.46,-105.81,43.51,73,24,9.82,1524278805
Invermere,CA,5983626,50.51,-116.03,38.11,64,12,1.59,1524278805
Gusinoye Ozero,RU,2023778,51.11,106.26,41.44,100,92,6.24,1524278805
Vorobyevka,RU,472113,50.65,40.92,35.41,83,0,5.28,1524278806
Genhe,CN,2037252,50.78,121.52,39.37,44,8,7.63,1524278806
Port-Cartier,CA,6111696,50.03,-66.88,35.6,34,75,8.05,1524276000
Krasnopillya,UA,704343,50.77,35.26,38.65,77,0,8.86,1524278806
Chingirlau,KZ,610091,51.09,54.08,44.86,100,92,13.85,1524278806
Belogorsk,RU,2026895,50.92,128.47,50.08,42,8,16.64,1524278807
Lisakovsk,KZ,1521315,52.55,62.49,47.65,91,92,15.68,1524278807
Rovnoye,RU,501091,50.78,46.06,35.59,80,0,14.63,1524278807
Campbell River,CA,5914132,50.02,-125.24,48.2,93,90,18.34,1524277560
Geraldton,CA,5960603,49.72,-86.95,37.4,37,5,5.23,1524276000
Katangli,RU,2122783,51.71,143.23,31.09,100,92,16.08,1524278808
Saint-Augustin,CA,6138501,45.63,-73.98,44.6,48,75,2.24,1524276000
Williams Lake,CA,6182212,52.13,-122.14,44.6,65,90,13.87,1524276000
Chemal,RU,1508285,51.41,86.0,45.67,49,0,2.77,1524278808
Kapuskasing,CA,5989403,49.42,-82.43,35.6,43,5,3.36,1524276000
Atbasar,KZ,1526038,51.81,68.36,46.48,93,88,11.77,1524278809
Sittingbourne,GB,2637802,51.34,0.73,53.6,87,0,10.29,1524277200
Ulagan,RU,1488048,50.63,87.96,28.84,62,0,2.89,1524278809
Ozernovskiy,RU,2122293,51.5,156.52,31.54,93,0,3.6,1524278810
Chapais,CA,5919850,49.78,-74.86,32.0,85,90,8.05,1524276000
Dergachi,RU,566456,51.24,48.77,36.04,88,8,16.58,1524278810
Saryg-Sep,RU,1492948,51.49,95.55,37.12,62,0,3.11,1524278810
Havre-Saint-Pierre,CA,5972291,50.23,-63.6,32.0,88,90,16.11,1524276000
Revelstoke,CA,6121621,50.99,-118.19,51.8,50,90,5.82,1524276000
Nanortalik,GL,3421765,60.14,-45.24,32.89,92,88,1.88,1524278811
Vestmannaeyjar,IS,3412093,63.44,-20.27,43.42,97,76,6.62,1524278811
Beringovskiy,RU,2126710,63.05,179.32,28.21,100,8,15.68,1524278811
Muchkapskiy,RU,524627,51.85,42.48,34.96,87,0,3.38,1524278811
Buribay,RU,570813,51.96,58.16,46.3,100,64,10.65,1524278812
Anna,RU,581671,51.48,40.43,35.41,81,0,2.89,1524278812
Tahe,CN,2034615,52.34,124.71,41.62,31,0,8.86,1524278812
Tankhoy,RU,2015576,51.55,105.12,34.51,90,92,5.39,1524278812
Prince Rupert,CA,6113406,54.32,-130.32,42.8,93,90,10.29,1524276000
Mayna,RU,1499158,53.0,91.49,41.98,66,0,2.1,1524278813
Sioux Lookout,CA,6148373,50.1,-91.92,48.2,47,75,3.6,1524276000
Peterborough,GB,2640354,52.57,-0.24,51.8,81,0,6.93,1524275760
Novosergiyevka,RU,517982,52.08,53.65,32.89,95,44,17.47,1524278813
Kaz,RU,1489779,53.11,87.55,46.39,57,8,3.22,1524278814
Skegness,GB,2637762,53.14,0.34,48.2,81,0,1.12,1524277200
Hellendoorn,NL,2759887,52.39,6.45,50.0,93,90,2.24,1524277500
Russkiy Kameshkir,RU,500400,52.86,46.09,29.65,86,8,3.78,1524278814
Kalikino,RU,554297,52.95,39.83,38.2,82,24,7.85,1524278814
Lazarev,RU,2123836,52.23,141.51,35.68,87,88,10.94,1524278815
Vershino-Darasunskiy,RU,2013442,52.35,115.52,47.29,41,0,4.61,1524278815
Sept-Iles,CA,6144312,50.2,-66.38,35.6,34,75,8.05,1524276000
Hudson Bay,CA,5978133,52.86,-102.4,38.47,87,8,6.13,1524278815
Grindavik,IS,3416888,63.84,-22.43,42.8,100,90,4.7,1524276000
Askiz,RU,1511304,53.13,90.53,44.95,64,0,3.83,1524278876
Lac du Bonnet,CA,6014443,50.25,-96.06,38.11,72,0,5.12,1524278877
Pinsk,BY,623549,52.11,26.1,45.76,79,0,12.33,1524278877
Swan River,CA,6160362,52.11,-101.27,36.4,82,44,6.91,1524278877
Qostanay,KZ,1519928,53.17,63.58,46.4,87,90,13.42,1524276000
Yermakovskoye,RU,1485904,53.28,92.4,45.22,77,0,4.38,1524278878
Komsomolets,KZ,1522348,53.75,62.07,38.83,100,88,13.18,1524278878
Shumyachi,RU,493405,53.86,32.43,46.39,77,48,13.89,1524278878
Cheremkhovo,RU,2025527,53.15,103.07,42.7,85,12,9.93,1524278878
Zarinsk,RU,1485439,53.71,84.95,41.71,75,88,8.37,1524278879
Sobolevo,RU,525426,54.43,31.9,47.47,84,48,15.41,1524278879
Sterlitamak,RU,487495,53.63,55.95,28.75,92,24,17.69,1524278879
Shelabolikha,RU,1492281,53.41,82.62,39.2,64,0,15.66,1524276000
Rhyl,GB,2639409,53.32,-3.49,46.4,87,0,4.7,1524277200
Jork,DE,2894702,53.53,9.68,50.0,87,0,8.05,1524277200
Chernogorsk,RU,1508054,53.83,91.31,41.0,60,0,6.71,1524276000
Orlik,RU,1496073,52.51,99.83,28.75,78,12,2.37,1524278880
Petropavlovsk-Kamchatskiy,RU,2122104,53.05,158.65,37.4,47,20,2.24,1524276000
Vanderhoof,CA,6173361,54.02,-124.02,38.74,99,92,3.04,1524278881
Verkh-Usugli,RU,2013459,52.7,115.17,45.67,30,0,3.49,1524278881
Kendal,GB,2645826,54.33,-2.75,40.0,94,0,2.33,1524278881
Yerofey Pavlovich,RU,2012938,53.97,121.97,39.28,34,0,3.38,1524278881
Moose Factory,CA,6078372,51.26,-80.61,19.4,100,1,3.36,1524276000
Prince George,CA,6113365,53.92,-122.75,44.6,75,90,5.82,1524276000
Kuragino,RU,1501356,53.89,92.68,44.41,81,0,4.61,1524278882
Magadan,RU,2123628,59.56,150.8,37.4,47,40,4.47,1524276000
Kachiry,KZ,1523662,53.07,76.1,50.26,75,76,13.33,1524278882
Okha,RU,2122614,53.59,142.95,29.11,100,8,12.88,1524278882
Masty,BY,625367,53.42,24.54,49.09,69,0,16.08,1524278882
Tasiilaq,GL,3424607,65.61,-37.64,33.8,80,64,5.82,1524275400
Fort Saint James,CA,5881688,54.43,-124.25,37.75,98,92,2.48,1524278883
Sokolka,PL,758651,53.41,23.5,50.35,66,0,15.79,1524278883
Tirlyanskiy,RU,482761,54.22,58.58,29.47,95,92,10.04,1524278883
Nowy Dwor Gdanski,PL,3090502,54.21,19.12,57.2,67,0,13.87,1524277800
Mogocha,RU,2019912,53.73,119.76,39.37,29,0,3.38,1524278884
Pronsk,RU,504717,54.12,39.61,38.47,77,48,11.32,1524278884
Bagdarin,RU,2027244,54.44,113.59,38.02,22,36,3.49,1524278884
Mackenzie,CA,6063191,55.34,-123.09,42.8,72,40,10.29,1524276000
Thompson,CA,6165406,55.74,-97.86,46.4,33,75,5.82,1524276000
Heide,DE,2908032,54.19,9.09,46.4,100,0,6.93,1524277200
Harlingen,NL,2754817,53.18,5.41,48.2,100,0,4.7,1524277500
Flin Flon,CA,5954718,54.77,-101.88,38.65,74,0,5.57,1524278886
Slave Lake,CA,6149374,55.28,-114.77,46.4,52,75,4.7,1524276000
Grande Prairie,CA,5964347,55.17,-118.79,41.0,60,75,5.82,1524276000
Balakhta,RU,1510998,55.38,91.62,43.24,68,0,9.93,1524278887
Chik,RU,1507873,54.99,82.44,44.6,56,40,13.42,1524276000
Buinsk,RU,571155,54.97,48.29,27.31,83,12,2.77,1524278887
Westport,IE,2960970,53.8,-9.52,42.34,96,0,6.58,1524278887
Dovolnoye,RU,1507220,54.5,79.67,51.79,62,64,16.69,1524278948
Zeya,RU,2012593,53.74,127.27,40.18,37,0,5.91,1524278948
Aginskoye,RU,2028078,51.11,114.54,47.38,49,8,5.01,1524278948
Barabinsk,RU,1510916,55.35,78.35,49.72,70,76,19.37,1524278948
Murmino,RU,524298,54.6,40.05,38.29,64,56,13.56,1524278948
Kamskiye Polyany,RU,553350,55.43,51.42,24.8,73,0,6.71,1524276000
Arman,RU,2127060,59.7,150.17,37.4,47,40,4.47,1524276000
Tynda,RU,2014718,55.15,124.74,35.5,37,8,6.73,1524278949
Great Yarmouth,GB,2647984,52.61,1.73,44.6,100,0,2.24,1524277200
Nizhnyaya Poyma,RU,1497397,56.16,97.2,44.86,51,12,5.23,1524278949
Ignalina,LT,598998,55.34,26.16,51.61,72,20,19.22,1524278950
La Ronge,CA,6050066,55.1,-105.3,53.6,87,5,9.17,1524276000
Vengerovo,RU,1487615,55.68,76.74,41.08,86,92,16.64,1524278950
Klaipeda,LT,598098,55.72,21.12,46.4,87,0,5.82,1524277200
Krasnoyarka,RU,1502041,55.33,73.1,51.8,50,40,13.42,1524276000
Goryachegorsk,RU,1491519,55.41,88.92,39.55,72,76,9.82,1524278951
Novaya Zaimka,RU,1496588,56.49,66.92,27.94,95,92,17.47,1524278951
Palmer,US,5871146,61.6,-149.11,44.6,93,90,4.7,1524278220
Chumikan,RU,2025256,54.72,135.31,37.21,80,88,3.83,1524278951
Shadrinsk,RU,1492517,56.09,63.63,28.75,98,92,16.98,1524278951
Krasnyy Oktyabr,RU,541549,56.12,38.88,43.15,89,100,13.96,1524278952
Terrace,CA,6162949,54.52,-128.61,42.8,87,90,5.82,1524276000
Shestakovo,RU,2016733,56.49,103.96,44.77,37,0,3.71,1524278952
Sovetskiy,RU,490040,56.76,48.47,23.98,66,0,3.38,1524278952
Nelidovo,RU,522775,56.22,32.78,51.25,79,56,16.46,1524278952
Ketchikan,US,5554428,55.34,-131.65,42.8,87,90,11.41,1524275760
Visby,SE,2662689,57.64,18.3,46.4,81,0,13.87,1524277200
Yarkovo,RU,1486371,54.81,82.6,44.6,56,40,13.42,1524276000
Carndonagh,IE,2965761,55.25,-7.27,43.24,88,0,3.49,1524278953
Rudnogorsk,RU,2017378,57.27,103.75,43.69,47,0,4.34,1524278954
Markova,RU,2023469,52.21,104.21,37.4,81,75,6.71,1524276000
Sosnovka,RU,490323,53.23,41.37,34.69,76,32,3.78,1524278954
Nybro,SE,2687902,56.75,15.91,55.4,71,0,12.75,1524277200
Tigil,RU,2120612,57.8,158.67,30.55,95,88,9.26,1524278955
Ulkan,RU,2020208,57.24,107.32,43.51,39,0,3.38,1524278955
Novobirilyussy,RU,1508260,56.95,90.69,40.45,62,80,12.55,1524278955
Krasnogorskoye,RU,542356,57.7,52.5,22.72,62,0,3.71,1524278955
Bolshaya Sosnova,RU,574620,57.67,54.6,20.92,83,0,5.06,1524278956
Ballina,IE,2966778,54.11,-9.15,37.3,100,0,4.83,1524278956
Strelka,RU,1490805,58.08,93.03,37.48,70,80,8.63,1524278956
Homer,US,5864145,59.64,-151.54,46.4,70,40,6.93,1524277500
Juneau,US,5554072,58.3,-134.42,44.6,70,75,8.05,1524275580
Navoloki,RU,523161,57.47,41.96,31.54,77,92,17.13,1524278957
Boguchany,RU,1509844,58.38,97.46,39.91,48,76,8.59,1524278957
Farsund,NO,3157799,58.09,6.8,43.24,94,68,10.83,1524278957
Karksi-Nuia,EE,589922,58.1,25.55,48.28,87,0,19.33,1524278957
Kovernino,RU,543494,57.13,43.81,30.73,55,76,9.04,1524278958
Iqaluit,CA,5983720,63.75,-68.52,15.8,92,75,14.99,1524276000
Krasnyy Yar,RU,541344,50.7,44.73,35.14,81,0,7.02,1524279018
Fort Nelson,CA,5955902,58.81,-122.69,53.6,14,40,11.41,1524276000
